title,price,price_label,mileage,first_registration,transmission,fuel_type,power,consumption,cO2_emissions
Citroen Berlingo 1.5 Club XL L2 #KLIMA #PDC #SORTIMO,15950.0,Fairer Preis,32300.0,05/2020,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",113 g/km (komb.)
Citroen Berlingo 1.5 BlueHDi 100 M S&S Club,15985.0,Guter Preis,29150.0,01/2022,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kawa 1.5 BlueHDi 100 M S&S Club,15990.0,Fairer Preis,46713.0,07/2021,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo XL Kasten Kamera*Klima*PDC*Totwinkel,15990.0,Fairer Preis,26232.0,03/2020,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.5 Blue HDi 100 XL L2 Club Kastenwagen,15990.0,Erhöhter Preis,75000.0,01/2020,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",110 g/km (komb.)
Citroen Berlingo Kasten Worker M L1 1.2 PureTech 110 Klima+BT+USB,15990.0,Guter Preis,33100.0,02/2020,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kasten Club XL/L2/ Kühlwagen/,15999.0,Keine Angabe,157600.0,03/2019,Schaltgetriebe,Diesel,73 kW (99 PS),"4,3 l/100 km (komb.)",112 g/km (komb.)
"Citroen Berlingo Kasten Driver XL/L2""TÜV""GARANTIE",15999.0,Guter Preis,100000.0,01/2021,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
"Citroen Berlingo Club XL/L2,Navi,Klima,PDC,DAB",16600.0,Sehr guter Preis,24118.0,03/2021,Schaltgetriebe,Diesel,96 kW (131 PS),"4,4 l/100 km (komb.)",116 g/km (komb.)
Citroen Berlingo XL L2 Blue HDi 100 Club Kastenwagen,16900.0,Hoher Preis,65000.0,08/2019,Schaltgetriebe,Diesel,73 kW (99 PS),"4,1 l/100 km (komb.)",108 g/km (komb.)
"Citroen Berlingo Kastenwagen, Klimaanlage, PDC, DAB ,Schiebetür rec",16990.0,Sehr guter Preis,48748.0,11/2021,Schaltgetriebe,Benzin,96 kW (131 PS),"6,0 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo 100 Club M PDC NSW Temp Klim LichtS BT,17088.0,Keine Angabe,10.0,02/2022,Schaltgetriebe,Diesel,75 kW (102 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo 100 Club M PDC NSW Temp Klim LichtS BT,17088.0,Keine Angabe,10.0,02/2022,Schaltgetriebe,Diesel,75 kW (102 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo 100 Club M PDC NSW Temp Klim LichtS BT,17088.0,Keine Angabe,10.0,02/2022,Schaltgetriebe,Diesel,75 kW (102 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo 100 Club M PDC NSW Temp Klim LichtS BT,17088.0,Keine Angabe,10.0,02/2022,Schaltgetriebe,Diesel,75 kW (102 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo 100 Club M PDC NSW Temp Klim LichtS BT,17088.0,Keine Angabe,10.0,02/2022,Schaltgetriebe,Diesel,75 kW (102 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo Berlingo Club L2 Elektromotor 136,17300.0,Fairer Preis,26000.0,12/2022,Automatik,Elektro,49 kW (67 PS),,0 g/km (komb.)
"Citroen Berlingo 1.2 PURETECH 130 XL AUT,NAVI,KAMERA,SH",17840.0,Guter Preis,85239.0,01/2020,Automatik,Benzin,96 kW (131 PS),"5,5 l/100 km (komb.)",126 g/km (komb.)
Citroen Berlingo BERLINGO XL/L2 130 AUTOMATIK/STANDHZ/KAMERA,17900.0,Guter Preis,89832.0,05/2021,Automatik,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",113 g/km (komb.)
Citroen Berlingo Kasten Club l 1.HAND l 2 SCHIEBETÜREN l,17990.0,Fairer Preis,19500.0,11/2021,Schaltgetriebe,Diesel,75 kW (102 PS),"4,0 l/100 km (komb.)",106 g/km (komb.)
Citroen Berlingo Kasten Club XL/L2-KLIMA-NAVI-PDC+KAMERA,17990.0,Keine Angabe,25651.0,04/2021,Schaltgetriebe,Diesel,96 kW (131 PS),"4,4 l/100 km (komb.)",116 g/km (komb.)
"Citroen Berlingo Kasten Club M/L1 mit AHK, Klima",18433.0,Sehr guter Preis,83750.0,09/2023,Schaltgetriebe,Diesel,96 kW (131 PS),"4,4 l/100 km (komb.)",141 g/km (komb.)
Citroen Berlingo 100 Club M Nav RFK 2xPDC CarPlay/Androi,18668.0,Keine Angabe,10.0,05/2022,Schaltgetriebe,Diesel,75 kW (102 PS),"5,2 l/100 km (komb.)",136 g/km (komb.)
Citroen Berlingo Kasten Club M/L1 DRIVE ASSIST|PDC|KLIMA,18900.0,Keine Angabe,34500.0,01/2021,Automatik,Benzin,96 kW (131 PS),"5,4 l/100 km (komb.)",123 g/km (komb.)
Citroen Berlingo 1.2 Puretech 110 L1,18950.0,Keine Angabe,3400.0,01/2024,Schaltgetriebe,Benzin,81 kW (110 PS),"7,6 l/100 km (komb.)",171 g/km (komb.)
Citroen Berlingo M L1 Blue HDi 100 Club Kastenwagen,18950.0,Hoher Preis,44230.0,10/2021,Schaltgetriebe,Diesel,75 kW (102 PS),"5,4 l/100 km (komb.)",141 g/km (komb.)
Citroen Berlingo Berlingo L1 PureTech 110 + AppleCar/AndroidAuto,19355.0,Sehr guter Preis,10.0,12/2024,Schaltgetriebe,Benzin,81 kW (110 PS),"7,6 l/100 km (komb.)",171 g/km (komb.)
Citroen Berlingo Kühlschrank,19800.0,Fairer Preis,90123.0,01/2020,Automatik,Diesel,96 kW (131 PS),"4,1 l/100 km (komb.)",107 g/km (komb.)
Citroen Berlingo FACELIFT 100 L1 Temp PDC Klima E-Rad,19877.0,Keine Angabe,10.0,12/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"5,4 l/100 km (komb.)",142 g/km (komb.)
Citroen Berlingo Kasten Club M/L1 *Klimaanlage*Bluetooth,19976.0,Fairer Preis,3612.0,11/2022,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo L1 PureTech 110 KAMERA KLIMA AKTION,19977.0,Keine Angabe,25.0,- (Erstzulassung),Schaltgetriebe,Benzin,81 kW (110 PS),"6,6 l/100 km (komb.)",149 g/km (komb.)
Citroen Berlingo FACELIFT 100 L1 Temp PDC Klima E-Rad 75 kW (102...,20459.0,Keine Angabe,10.0,12/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"5,4 l/100 km (komb.)",142 g/km (komb.)
Citroen Berlingo 1.2 Puretech Kawa 110 L1,20468.0,Fairer Preis,1550.0,10/2023,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.2 Puretech Kawa 110 L1,20468.0,Fairer Preis,1550.0,10/2023,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kasten L2H1 1.5 BlueHDi 100 Digitales Cockpit Appl,20813.0,Keine Angabe,0.0,- (Erstzulassung),Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
Citroen Berlingo Kasten L2H1 1.5 BlueHDi 100 Digitales Cockpit Appl,20813.0,Keine Angabe,0.0,- (Erstzulassung),Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
Citroen Berlingo Club Elektromotor L1,20825.0,Sehr guter Preis,19809.0,03/2022,Automatik,Elektro,100 kW (136 PS),"20,3 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo BlueHDi 100 L2 EHZ,20895.0,Keine Angabe,20.0,11/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
Citroen Berlingo L1 BlueHDi 100 KAMERA KLIMA AKTION,20977.0,Keine Angabe,25.0,- (Erstzulassung),Schaltgetriebe,Diesel,75 kW (102 PS),"5,4 l/100 km (komb.)",141 g/km (komb.)
Citroen Berlingo 1.5 HDI Radio XL/L2 Automatik Klima Tempomat,20999.0,Fairer Preis,11000.0,12/2020,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Driver M/L1,21250.0,Sehr guter Preis,37000.0,01/2022,Automatik,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",114 g/km (komb.)
Citroen Berlingo Club M/L1  3 Sitze Sichtpaket,21390.0,Guter Preis,500.0,06/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"5,5 l/100 km (komb.)",139 g/km (komb.)
Citroen Berlingo L1 BlueHDi 100 KAMERA KLIMA AKTION,21477.0,Keine Angabe,25.0,- (Erstzulassung),Schaltgetriebe,Diesel,75 kW (102 PS),"5,4 l/100 km (komb.)",141 g/km (komb.)
"Citroen Berlingo L1+ BT Smartphone Station, Parkpilot",21490.0,Keine Angabe,15.0,- (Erstzulassung),Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",136 g/km (komb.)
Citroen Berlingo 1.5 BlueHDi 100 L2 EHZ,21690.0,Erhöhter Preis,10.0,10/2023,Schaltgetriebe,Diesel,75 kW (102 PS),"5,8 l/100 km (komb.)",153 g/km (komb.)
Citroen Berlingo Kasten Club M/L1,21780.0,Keine Angabe,,- (Erstzulassung),Schaltgetriebe,Benzin,81 kW (110 PS),"7,6 l/100 km (komb.)",171 g/km (komb.)
Citroen Berlingo Berlingo BlueHDi 100 L1 *NAVI*CAM*3 Sitze*TWA*,21980.0,Guter Preis,3000.0,06/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"6,0 l/100 km (komb.)",157 g/km (komb.)
Citroen Berlingo Worker M/L1 Kasten,22350.0,Erhöhter Preis,13477.0,11/2021,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",112 g/km (komb.)
"Citroen Berlingo Berlingo L1 BlueHDi 100 + Navi, Kamera, L-Boden",22413.0,Fairer Preis,10.0,11/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
"Citroen Berlingo Berlingo L1 BlueHDi 100 + Navi, Kamera, L-Boden",22413.0,Fairer Preis,10.0,11/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
Citroen Berlingo Kasten 1.5 BlueHDi 100 FAP L1 M,22484.0,Guter Preis,2000.0,07/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
Citroen Berlingo L2 BlueHDi 100 KLIMA+PDC+EFH,22490.0,Fairer Preis,22.0,11/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
Citroen Berlingo KaWa Club L1 AHK BlueHDi 100,22500.0,Guter Preis,390.0,06/2023,Schaltgetriebe,Diesel,75 kW (102 PS),"5,5 l/100 km (komb.)",144 g/km (komb.)
Citroen Berlingo Kasten L1 HDI100 Extenso-Winterpaket,22740.0,Keine Angabe,20.0,12/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"5,2 l/100 km (komb.)",136 g/km (komb.)
Citroen Berlingo Berlingo 1.5 BlueHDi 130 M S,22800.0,Erhöhter Preis,43600.0,09/2023,Automatik,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",- (g/km)
Citroen Berlingo Club M/L1,22900.0,Keine Angabe,14931.0,06/2023,Automatik,Diesel,96 kW (131 PS),"6,0 l/100 km (komb.)",157 g/km (komb.)
Citroen Berlingo Kasten Club M/L1,22980.0,Sehr guter Preis,100.0,08/2023,Schaltgetriebe,Diesel,96 kW (131 PS),"6,5 l/100 km (komb.)",171 g/km (komb.)
Citroen Berlingo 1.6 D  L2 Worker Klima/PDC/Kamera/Bluetooth/USB,22980.0,Keine Angabe,36500.0,05/2019,Schaltgetriebe,Diesel,73 kW (99 PS),"4,3 l/100 km (komb.)",112 g/km (komb.)
"Citroen Berlingo Berlingo L1 PureTech 110 + LED, NAV, AHK, Kamera",23242.0,Keine Angabe,0.0,- (Erstzulassung),Schaltgetriebe,Benzin,81 kW (110 PS),"7,6 l/100 km (komb.)",171 g/km (komb.)
"Citroen Berlingo Kasten L1 Navi, Tempomat, Kamera",23788.0,Keine Angabe,1235.0,11/2024,Schaltgetriebe,Diesel,74 kW (101 PS),"6,1 l/100 km (komb.)",161 g/km (komb.)
Citroen Berlingo L1 BlueHDi 100,24871.0,Keine Angabe,100.0,07/2024,Schaltgetriebe,Diesel,100 kW (136 PS),"5,5 l/100 km (komb.)",143 g/km (komb.)
Citroen Berlingo -e Kasten XL AT/3Sitze/DAB/Kamera/Klima,24940.0,Keine Angabe,11.0,04/2024,Automatik,Elektro,100 kW (136 PS),"22,2 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo -e Kasten XL AT/3Sitze/DAB/Kamera/Klima,24940.0,Keine Angabe,11.0,04/2024,Automatik,Elektro,100 kW (136 PS),"22,2 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo -e Kasten XL AT/3Sitze/DAB/Kamera/Klima,24940.0,Keine Angabe,11.0,04/2024,Automatik,Elektro,100 kW (136 PS),"22,2 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo -e Kasten XL AT/3Sitze/DAB/Kamera/Klima,24950.0,Keine Angabe,11.0,04/2024,Automatik,Elektro,100 kW (136 PS),"22,2 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Kasten 1.5 Club M/L1 BlueHDi 100,24990.0,Keine Angabe,5.0,10/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",111 g/km (komb.)
Citroen Berlingo KaWa L1 BlueHDi100,25100.0,Erhöhter Preis,25.0,11/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"5,4 l/100 km (komb.)",141 g/km (komb.)
Citroen Berlingo Kasten Club M/L1 Elektro,25480.0,Erhöhter Preis,100.0,08/2023,Automatik,Elektro,100 kW (136 PS),"21,7 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo e-Berlingo L1 EHZ  (50 kWh),25990.0,Sehr guter Preis,2000.0,04/2024,Automatik,Elektro,100 kW (136 PS),"20,3 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo BlueHDi 130 L2 Kasten,26500.0,Keine Angabe,40.0,11/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"6,0 l/100 km (komb.)",156 g/km (komb.)
Citroen Berlingo BlueHDi 130 L1 EAT8,26590.0,Keine Angabe,1000.0,12/2024,Automatik,Diesel,96 kW (131 PS),"5,9 l/100 km (komb.)",157 g/km (komb.)
Citroen Berlingo L1 Elektro 50 kWh Kawa,29096.0,Erhöhter Preis,1550.0,07/2023,Automatik,Elektro,100 kW (136 PS),- (l/100 km),0 g/km (komb.)
Citroen Berlingo L1 Elektro 50 kWh Kawa,29096.0,Erhöhter Preis,1550.0,07/2023,Automatik,Elektro,100 kW (136 PS),- (l/100 km),0 g/km (komb.)
"Citroen Berlingo Kasten Elektromotor L1 Fin.ab 2,99%",29500.0,Keine Angabe,8000.0,01/2024,Automatik,Elektro,100 kW (136 PS),"20,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Berlingo 1.5 BlueHDi 130 M S,29900.0,Keine Angabe,15800.0,09/2023,Automatik,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",- (g/km)
Citroen Berlingo L1 Blue HDi 100 S&S,29990.0,Keine Angabe,10.0,- (Erstzulassung),Schaltgetriebe,Diesel,75 kW (102 PS),"5,2 l/100 km (komb.)",136 g/km (komb.)
Citroen Berlingo XL Elektromotor 136 Shine,30990.0,Keine Angabe,10.0,09/2023,Automatik,Elektro,100 kW (136 PS),"18,3 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Kasten 136 L2 Basis Elektromotor Navi,36900.0,Keine Angabe,10.0,05/2024,Automatik,Elektro,56 kW (76 PS),"22,2 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 1.6 VTi Selection  Multispace,10000.0,Fairer Preis,130500.0,03/2017,Schaltgetriebe,Benzin,88 kW (120 PS),"6,5 l/100 km (komb.)",154 g/km (komb.)
Citroen Berlingo Berlingo 1.6D Multispace HDi 90 FAP Selection,10000.0,Fairer Preis,95000.0,03/2015,Schaltgetriebe,Diesel,68 kW (92 PS),"5,2 l/100 km (komb.)",- (g/km)
Citroen Berlingo Start M/ TÜV Neu//12 Mon Gewährleistung,10234.0,Fairer Preis,202132.0,12/2018,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",111 g/km (komb.)
"Citroen Berlingo Kombi Shine, 1.Hand, AHK, SH, Temp., BT",10300.0,Guter Preis,134800.0,09/2016,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo 1.6 Selection*TEMPO*PDC*KLIMA*GARANTIE*,10330.0,Fairer Preis,112352.0,04/2015,Schaltgetriebe,Benzin,72 kW (98 PS),"7,1 l/100 km (komb.)",155 g/km (komb.)
Citroen Berlingo Kombi Selection*2.Hd*Klima*Tempomat*AHK,10400.0,Sehr guter Preis,113600.0,10/2016,Schaltgetriebe,Diesel,73 kW (99 PS),"4,3 l/100 km (komb.)",113 g/km (komb.)
Citroen Berlingo Kasten L1 Proline LED Kamera Bluetooth,10450.0,Fairer Preis,64000.0,11/2017,Schaltgetriebe,Diesel,55 kW (75 PS),"4,3 l/100 km (komb.)",114 g/km (komb.)
"Citroen Berlingo Kombi 1.6 BlueHDi XTR PDC,Kinderpaket",10490.0,Guter Preis,122455.0,06/2017,Schaltgetriebe,Diesel,73 kW (99 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kombi Selection Wagen Nr.:120,10490.0,Fairer Preis,110000.0,09/2016,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Kasten Club*3-Sitzer*Klima*Tempomat,10490.0,Guter Preis,92000.0,05/2019,Schaltgetriebe,Diesel,55 kW (75 PS),"4,4 l/100 km (komb.)",114 g/km (komb.)
Citroen Berlingo Kombi Selection*1Hand*Navi*LED*PDC*Blue,10499.0,Fairer Preis,164000.0,06/2018,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Start XL,10500.0,Keine Angabe,152000.0,04/2019,- Getriebe,Diesel,75 kW (102 PS),"4,4 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Kombi Shine,10650.0,Fairer Preis,160000.0,01/2016,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo L1 1.6,10650.0,Sehr guter Preis,45200.0,12/2017,Schaltgetriebe,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",110 g/km (komb.)
